filename,Hs,Tp,Tz,Direction,Damp_Heave,Damp_Roll,Damp_Pitch,Lin_Heave,Quad_Heave,Lin_Roll,Quad_Roll,Lin_Pitch,Quad_Pitch,std Z,std pitch,std roll,max Z,max pitch,max roll,mean Z,mean pitch,mean roll,MPM Z,MPM pitch,MPM roll
ymlfiles\Case_096_H4_T12_dir0_linhigh.yml,4,12,9.3,0,linhigh,linhigh,linhigh,6.5,1,300,300,325,200,0.8758605857929499,1.868139103433107,0.00033498439078511887,1.8470134735107422,7.85105571034589,-0.0006386526507657353,-0.8881371756168742,0.10102451201840726,-0.0020358373906640844,2.374302656856016,7.263686200442003,-0.0007568046319957852
ymlfiles\Case_097_H4_T12_dir45_linhigh.yml,4,12,9.3,45,linhigh,linhigh,linhigh,6.5,1,300,300,325,200,0.9272545357142102,1.5881874536163545,2.651194356826555,2.2226011753082275,8.713371361928232,10.859981997300057,-0.8808854965771511,0.12205893207625287,0.03946941388477024,2.5773027945842433,6.166830239676428,10.168003725783816
ymlfiles\Case_098_H4_T12_dir90_linhigh.yml,4,12,9.3,90,linhigh,linhigh,linhigh,6.5,1,300,300,325,200,0.9040377313949106,1.4970400714974,2.1750844067928954,1.9893386363983154,5.533120451814874,9.386571881997613,-0.8944820868728919,0.22791770365149266,0.07068959556592715,2.4726748443097897,5.968695073018223,8.323180928043318
ymlfiles\Case_099_H4_T12_dir135_linhigh.yml,4,12,9.3,135,linhigh,linhigh,linhigh,6.5,1,300,300,325,200,0.9062585684950113,1.1514450859701342,1.5787504304341322,1.9255598783493042,5.904004419501621,7.601017852757356,-0.9200954001062801,0.3478142680501606,0.06812736963629984,2.4565158421236344,4.74088647847785,6.033959366470847
ymlfiles\Case_100_H4_T12_dir180_linhigh.yml,4,12,9.3,180,linhigh,linhigh,linhigh,6.5,1,300,300,325,200,0.9436933448443007,3.2360276940923987,0.00040107281110436134,2.321401357650757,13.403216595132644,-0.00033578606409134017,-0.8879124187629519,0.23661344121684214,-0.0020501728785674396,2.6337517494476765,12.628142168447567,-0.0005234064719276993
ymlfiles\Case_101_H2_T4_dir0_quadhigh.yml,2,4,3.1,0,quadhigh,quadhigh,quadhigh,1,4,100,1300,150,1300,0.12717263631279394,1.717807207405154,0.00011784084287766954,-0.5166854858398438,6.209684840050487,-0.0009838291567065812,-0.9410249107126837,0.30523354076403586,-0.002034790340742615,-0.4442353017875619,7.1243516474033415,-0.0015712032572225917
ymlfiles\Case_102_H2_T4_dir45_quadhigh.yml,2,4,3.1,45,quadhigh,quadhigh,quadhigh,1,4,100,1300,150,1300,0.13732436211958654,0.7769519489262077,1.1994532641345839,-0.49448904395103455,3.0691512665173417,4.637300161032681,-0.9405073495523797,0.31906558735877755,0.004720267829106892,-0.4052095494389564,3.398123469194112,4.7438883015469395
ymlfiles\Case_103_H2_T4_dir90_quadhigh.yml,2,4,3.1,90,quadhigh,quadhigh,quadhigh,1,4,100,1300,150,1300,0.12215127055754497,0.7598559416833042,0.7244280800974223,-0.5596413016319275,3.1218331559158847,2.774519317281206,-0.9406808734254705,0.2974813308412284,-0.006985666202544128,-0.4657646712858646,3.2836093981882426,2.878998278665522
ymlfiles\Case_104_H2_T4_dir135_quadhigh.yml,2,4,3.1,135,quadhigh,quadhigh,quadhigh,1,4,100,1300,150,1300,0.13361103884552947,0.5879022060178822,0.40196593742077064,-0.46317994594573975,2.64158505301254,1.6898615848644976,-0.9383634288573155,0.30995580083844304,0.0014737219200109972,-0.41713034286254547,2.6526306720827573,1.601297354444972
ymlfiles\Case_105_H2_T4_dir180_quadhigh.yml,2,4,3.1,180,quadhigh,quadhigh,quadhigh,1,4,100,1300,150,1300,0.15609871501968445,1.881835470071673,0.00013353499630346894,-0.4221642315387726,7.3187876060632595,-0.0009247556701644907,-0.9415364896470197,0.3101538422012721,-0.0020335622471788664,-0.331423816545667,7.767817297323031,-0.0015118337511666007
ymlfiles\Case_106_H4_T4_dir0_quadhigh.yml,4,4,3.1,0,quadhigh,quadhigh,quadhigh,1,4,100,1300,150,1300,0.2004257779866446,3.2508823747438256,0.00019439382950608815,-0.2741970121860504,11.72486409246303,-0.0007687770509155678,-0.9413964862594449,0.2472616858811079,-0.0020075126600226792,-0.15673518020726107,13.1574367261515,-0.001244983030479578
ymlfiles\Case_107_H4_T4_dir45_quadhigh.yml,4,4,3.1,45,quadhigh,quadhigh,quadhigh,1,4,100,1300,150,1300,0.22021284016911974,1.6051752822796264,2.449991452789879,-0.2823527753353119,6.204245021263395,9.639972753978732,-0.9459966396490733,0.3279573442284176,0.036515228397153716,-0.08608691086540021,6.683063434281279,9.709827870700797
ymlfiles\Case_108_H4_T4_dir90_quadhigh.yml,4,4,3.1,90,quadhigh,quadhigh,quadhigh,1,4,100,1300,150,1300,0.18639665847155626,1.587953760839726,1.5044938498219853,-0.3731484115123749,6.44563543247587,5.862751357575213,-0.9494258152682472,0.27730483868153494,0.010755082344793226,-0.22398464478267988,6.517533527902837,5.999612189681154
ymlfiles\Case_109_H4_T4_dir135_quadhigh.yml,4,4,3.1,135,quadhigh,quadhigh,quadhigh,1,4,100,1300,150,1300,0.21487958390594955,1.2451895976026035,0.8965753636974955,-0.22611363232135773,5.664458586251873,4.003348896141955,-0.9424094831880044,0.34845315520963643,0.02341625497546635,-0.10255146568136986,5.302042211786589,3.584283486706295
ymlfiles\Case_110_H4_T4_dir180_quadhigh.yml,4,4,3.1,180,quadhigh,quadhigh,quadhigh,1,4,100,1300,150,1300,0.2621629600337153,3.795863942048226,0.00026607120074990514,-0.13384443521499634,14.52324809070426,-0.0004525507357456325,-0.952404660700234,0.37784703361605815,-0.0020073167061671468,0.07451491274149846,15.41177688792383,-0.0009722356360151231
ymlfiles\Case_111_H2_T6_dir0_quadhigh.yml,2,6,4.65,0,quadhigh,quadhigh,quadhigh,1,4,100,1300,150,1300,0.3320989691275133,1.9956146468099725,0.0002742248765810528,0.03384637087583542,7.3843215636022395,-0.0011110572715012704,-0.9320568525644436,0.29701869031950245,-0.0020364108173184146,0.34424099502826644,8.08232735804425,-0.0009813891927305137
ymlfiles\Case_112_H2_T6_dir45_quadhigh.yml,2,6,4.65,45,quadhigh,quadhigh,quadhigh,1,4,100,1300,150,1300,0.36562068964241734,1.3721760396376752,2.230889840610509,0.25018343329429626,5.793293456358061,8.710649531543982,-0.9336339757048893,0.3134155585764202,0.014146009842867647,0.4718994016500573,5.621763493389736,8.639246288591432
ymlfiles\Case_113_H2_T6_dir90_quadhigh.yml,2,6,4.65,90,quadhigh,quadhigh,quadhigh,1,4,100,1300,150,1300,0.34486099876672216,1.4552383824630721,1.5267180876410582,0.14703287184238434,5.457305778914556,6.24876590182083,-0.9343445602021997,0.2867936112440654,0.004141739611340197,0.3904948886131635,5.913944818098664,5.894790305367298
ymlfiles\Case_114_H2_T6_dir135_quadhigh.yml,2,6,4.65,135,quadhigh,quadhigh,quadhigh,1,4,100,1300,150,1300,0.358445347705031,0.8851852475134845,1.0086355444184194,0.23665229976177216,4.519209605377746,4.29191841215947,-0.9331066976354351,0.3174480934859598,0.019002218408716628,0.44461285340043355,3.7567515297575156,3.8957667027087353
ymlfiles\Case_115_H2_T6_dir180_quadhigh.yml,2,6,4.65,180,quadhigh,quadhigh,quadhigh,1,4,100,1300,150,1300,0.3866838237369289,2.9592034096301068,0.00039001369015376474,0.3353949785232544,12.854174400022108,-0.0008338388862190288,-0.9343182156835257,0.33627295444295635,-0.0020395150842029072,0.5530547077813122,11.816122944567722,-0.0005387086025130778
ymlfiles\Case_116_H4_T6_dir0_quadhigh.yml,4,6,4.65,0,quadhigh,quadhigh,quadhigh,1,4,100,1300,150,1300,0.5096637268106363,3.5079443071239433,0.00034791315656989923,0.5695043206214905,12.30516208698919,-0.00012035162570495654,-0.8928711336792335,0.11805893754588297,-0.0020169295436304607,1.0652526931356876,13.809502221810353,-0.0006769285646395871
ymlfiles\Case_117_H4_T6_dir45_quadhigh.yml,4,6,4.65,45,quadhigh,quadhigh,quadhigh,1,4,100,1300,150,1300,0.5682173045587842,2.7585119977747894,4.341742454108671,0.9289177060127258,10.210039978901861,16.873944778476066,-0.8920896580668206,0.1340627292064915,0.11624557741940006,1.2910773622381,10.802272979287675,16.914410327827607
ymlfiles\Case_118_H4_T6_dir90_quadhigh.yml,4,6,4.65,90,quadhigh,quadhigh,quadhigh,1,4,100,1300,150,1300,0.536328432120819,2.605097632897138,3.3323687162090136,0.7377153635025024,8.559404383884157,14.056513090186963,-0.9105607288361461,0.14849762453093351,0.04138331310173467,1.1478094414642828,10.229132407121401,12.894550664385156
ymlfiles\Case_119_H4_T6_dir135_quadhigh.yml,4,6,4.65,135,quadhigh,quadhigh,quadhigh,1,4,100,1300,150,1300,0.5649431537975097,2.002599728502345,2.1340075703125434,0.8457669019699097,9.323027217054399,9.306580975306655,-0.9146214731960871,0.3616352642994621,0.08460261968488125,1.2557823587522035,8.123421048299392,8.297374193519648
ymlfiles\Case_120_H4_T6_dir180_quadhigh.yml,4,6,4.65,180,quadhigh,quadhigh,quadhigh,1,4,100,1300,150,1300,0.5982896755927372,5.817031291196889,0.0005366433760362843,0.8777933716773987,22.895905711170162,4.294776123871198e-05,-0.9286733172279052,0.570447025770648,-0.0020314884947532233,1.3720574798039884,23.156158362308485,3.363892835026635e-05
ymlfiles\Case_121_H2_T8_dir0_quadhigh.yml,2,8,6.2,0,quadhigh,quadhigh,quadhigh,1,4,100,1300,150,1300,0.4258217719813929,1.753630671537155,0.00030238680301827636,0.4458894729614258,6.658746726090376,-0.0010375400859739853,-0.9291201782118051,0.29224517205472383,-0.002042542832304661,0.6928192677358634,7.0790145538363625,-0.000885704550399425
ymlfiles\Case_122_H2_T8_dir45_quadhigh.yml,2,8,6.2,45,quadhigh,quadhigh,quadhigh,1,4,100,1300,150,1300,0.4609192213600195,1.3518566948293602,2.1889797041007464,0.6298192143440247,5.006860352680915,8.414240665906584,-0.9313057241657552,0.30277614716566803,0.012462439113280703,0.824231820316984,5.48923707453995,8.413797822296907
ymlfiles\Case_123_H2_T8_dir90_quadhigh.yml,2,8,6.2,90,quadhigh,quadhigh,quadhigh,1,4,100,1300,150,1300,0.4451575361335503,1.3573890290898813,1.6394383298042046,0.5450093150138855,4.825013396218496,6.204833271305662,-0.9321718086311498,0.30046020804550333,0.012563120261403484,0.7626688205631033,5.519485362008298,6.283061702392998
ymlfiles\Case_124_H2_T8_dir135_quadhigh.yml,2,8,6.2,135,quadhigh,quadhigh,quadhigh,1,4,100,1300,150,1300,0.4517728912822775,0.8330139096399428,1.1441271376540403,0.5665971040725708,3.9068566793030692,4.538781085557594,-0.9324891857622322,0.324593560574436,0.026942105188841933,0.7884626741993463,3.5321549240302956,4.391587876951657
ymlfiles\Case_125_H2_T8_dir180_quadhigh.yml,2,8,6.2,180,quadhigh,quadhigh,quadhigh,1,4,100,1300,150,1300,0.4772001991934887,2.7260670841287826,0.0004099003394195111,0.6824877858161926,10.618741423362499,-0.0008624233154406814,-0.9328155194889468,0.3390523104946487,-0.0020467806308256133,0.8859659949735342,10.841446579487977,-0.00047842159564046006
ymlfiles\Case_126_H4_T8_dir0_quadhigh.yml,4,8,6.2,0,quadhigh,quadhigh,quadhigh,1,4,100,1300,150,1300,0.7116520457168675,3.1416265665954612,0.00041593092890464755,1.2646193504333496,11.742563673923472,-0.0005719095317145534,-0.8884802100692172,0.10072892966829165,-0.0020228465176890687,1.8185674198304311,12.248219371454747,-0.00043155542966719974
ymlfiles\Case_127_H4_T8_dir45_quadhigh.yml,4,8,6.2,45,quadhigh,quadhigh,quadhigh,1,4,100,1300,150,1300,0.7780640782794572,2.7008848468077793,4.296269615237657,1.601664662361145,10.285289880535183,17.055048951866247,-0.883176305611535,0.094904124882689,0.13245627883038152,2.075455891768126,10.450646881065735,16.628665875562927
ymlfiles\Case_128_H4_T8_dir90_quadhigh.yml,4,8,6.2,90,quadhigh,quadhigh,quadhigh,1,4,100,1300,150,1300,0.7493102691542828,2.3886132882980045,3.416027907484459,1.3688870668411255,8.472010405906552,13.995917359417902,-0.9024858872994453,0.1851780150754395,0.07872510371965508,1.9452279128457053,9.373269051074518,13.134729557486304
ymlfiles\Case_129_H4_T8_dir135_quadhigh.yml,4,8,6.2,135,quadhigh,quadhigh,quadhigh,1,4,100,1300,150,1300,0.7592287486224852,1.8919409645670255,2.32033622634892,1.4507920742034912,8.582603975173752,9.502478484665437,-0.9070166818454586,0.3533464871050076,0.11022032058825036,1.9798464263577784,7.624521851199042,8.958538403465994
ymlfiles\Case_130_H4_T8_dir180_quadhigh.yml,4,8,6.2,180,quadhigh,quadhigh,quadhigh,1,4,100,1300,150,1300,0.7986891915807874,5.4555485656207034,0.000601097016455373,1.6954463720321655,21.97784120180853,-4.337619182674685e-05,-0.908474435121836,0.49745075969643554,-0.00203449903420575,2.1302503613729797,21.5017696359241,0.00026384014992248675
ymlfiles\Case_131_H2_T10_dir0_quadhigh.yml,2,10,7.75,0,quadhigh,quadhigh,quadhigh,1,4,100,1300,150,1300,0.46074606450699523,1.3435112164885374,0.0002577664087885594,0.4888305068016052,5.363175526868025,-0.000979614066209877,-0.932276796796427,0.2963515707968655,-0.002052914715550714,0.8045094994037308,5.477676881299329,-0.001069861322089283
ymlfiles\Case_132_H2_T10_dir45_quadhigh.yml,2,10,7.75,45,quadhigh,quadhigh,quadhigh,1,4,100,1300,150,1300,0.48953472342186205,1.0595147744315143,1.7456905837768135,0.6896306872367859,5.360098099760111,7.45365908273527,-0.9328922001016643,0.30561024884865273,0.0034993916859551786,0.9126264301924635,4.361136970992994,6.685138924072399
ymlfiles\Case_133_H2_T10_dir90_quadhigh.yml,2,10,7.75,90,quadhigh,quadhigh,quadhigh,1,4,100,1300,150,1300,0.47857890984091894,1.0718694685173653,1.3543711535208187,0.5999800562858582,4.6285605071028275,6.0822514393846205,-0.9335854189026803,0.3160028050800338,0.01606260980565385,0.8704219428346426,4.427737907541436,5.173735153100384
ymlfiles\Case_134_H2_T10_dir135_quadhigh.yml,2,10,7.75,135,quadhigh,quadhigh,quadhigh,1,4,100,1300,150,1300,0.4832396994991415,0.6469339311218396,0.9795335354127492,0.6160668730735779,3.666219296446588,4.23165736065974,-0.9342313084981418,0.3276750027522415,0.025607207353526472,0.887869291054027,2.8081014744916795,3.746906809893222
ymlfiles\Case_135_H2_T10_dir180_quadhigh.yml,2,10,7.75,180,quadhigh,quadhigh,quadhigh,1,4,100,1300,150,1300,0.5025455118736926,2.0931059430768597,0.00034067405910841034,0.7494757175445557,9.44601843343882,-0.0004151102548565001,-0.9344489842049015,0.32539120816525363,-0.0020522692907304087,0.9616399873629036,8.365832517899037,-0.0007508838101454125
ymlfiles\Case_136_H4_T10_dir0_quadhigh.yml,4,10,7.75,0,quadhigh,quadhigh,quadhigh,1,4,100,1300,150,1300,0.8163485872721948,2.4364980533672402,0.00041083716929987273,1.4743001461029053,8.764067587269006,-2.8321402947271844e-05,-0.8944232525850523,0.12859804590460897,-0.0020404991006129996,2.1750035819209277,9.51113580707369,-0.0004724882889263183
ymlfiles\Case_137_H4_T10_dir45_quadhigh.yml,4,10,7.75,45,quadhigh,quadhigh,quadhigh,1,4,100,1300,150,1300,0.8780342859708199,2.101549791664586,3.47414422388343,1.836250901222229,10.246692481535442,15.183305619263246,-0.8840346692436358,0.12179075227012849,0.06501917393355092,2.4198998876869293,8.145979318762686,13.364116869834714
ymlfiles\Case_138_H4_T10_dir90_quadhigh.yml,4,10,7.75,90,quadhigh,quadhigh,quadhigh,1,4,100,1300,150,1300,0.8521214174671567,1.957726127384605,2.781161999789845,1.6540011167526245,7.623488321353052,13.091208431204585,-0.8969972808334383,0.22003794632936302,0.0694715908668946,2.308088567413037,7.730850504048841,10.64541071808284
ymlfiles\Case_139_H4_T10_dir135_quadhigh.yml,4,10,7.75,135,quadhigh,quadhigh,quadhigh,1,4,100,1300,150,1300,0.8549623692306346,1.4937820488959457,1.9672736048438386,1.67709219455719,7.632241208774423,8.739616363814006,-0.9184350983854168,0.35622539943640236,0.09789075429279119,2.299063066827254,6.07624379136356,7.557385525388928
ymlfiles\Case_140_H4_T10_dir180_quadhigh.yml,4,10,7.75,180,quadhigh,quadhigh,quadhigh,1,4,100,1300,150,1300,0.8985011925532808,4.267902131463707,0.0005239580329980573,1.948913812637329,19.413446677927244,-0.0002470936043701366,-0.9009293652217378,0.35584264865903054,-0.002046084018034289,2.4828182770387124,16.730194797364977,-4.909923109464335e-05
ymlfiles\Case_141_H2_T12_dir0_quadhigh.yml,2,12,9.3,0,quadhigh,quadhigh,quadhigh,1,4,100,1300,150,1300,0.4786425457531345,1.0005992452163108,0.00021267621936944098,0.6189451217651367,4.779905973166085,-0.0010104162016593846,-0.9336772880261611,0.29309248628765977,-0.0020495938583664896,0.8534844966062777,4.1460581234932485,-0.0012398489463799215
ymlfiles\Case_142_H2_T12_dir45_quadhigh.yml,2,12,9.3,45,quadhigh,quadhigh,quadhigh,1,4,100,1300,150,1300,0.49925378274331905,0.8100239244027442,1.3605451433569127,0.7743187546730042,4.164023119950981,5.450449549648332,-0.9344997784573313,0.30917509521171244,-0.001230305698238852,0.9323550233374777,3.4040406959387335,5.19678548233281
ymlfiles\Case_143_H2_T12_dir90_quadhigh.yml,2,12,9.3,90,quadhigh,quadhigh,quadhigh,1,4,100,1300,150,1300,0.49172488534574516,0.8383404809708895,1.0736944804658735,0.6803390383720398,3.281634396171619,4.279382880598381,-0.9347271621159838,0.3273624799686766,0.01919809900456862,0.903001136262255,3.5407102265738404,4.098981104314371
ymlfiles\Case_144_H2_T12_dir135_quadhigh.yml,2,12,9.3,135,quadhigh,quadhigh,quadhigh,1,4,100,1300,150,1300,0.4960638506944751,0.49867095886878865,0.7915415224864166,0.6926702857017517,2.574870539964206,3.4782112959094054,-0.935651550268518,0.3311669960512679,0.027242543017376306,0.9184171040777483,2.2371552301476303,3.025851987116766
ymlfiles\Case_145_H2_T12_dir180_quadhigh.yml,2,12,9.3,180,quadhigh,quadhigh,quadhigh,1,4,100,1300,150,1300,0.5104505881666498,1.5876499437329634,0.0002827237110832645,0.8215333223342896,6.360070237648535,-0.0009125436429428683,-0.9357799962315618,0.31593474353503515,-0.002054098683854086,0.9736936214048575,6.4053353069812395,-0.0009744861299162146
ymlfiles\Case_146_H4_T12_dir0_quadhigh.yml,4,12,9.3,0,quadhigh,quadhigh,quadhigh,1,4,100,1300,150,1300,0.882285694891001,1.9177456340442327,0.00037069691997831684,1.8627179861068726,7.967192831898203,-0.0005080380498901772,-0.8876740481947843,0.09790988675421618,-0.0020380541742961666,2.399387775203263,7.4481976690445055,-0.0006244072247265178
ymlfiles\Case_147_H4_T12_dir45_quadhigh.yml,4,12,9.3,45,quadhigh,quadhigh,quadhigh,1,4,100,1300,150,1300,0.9335807645078454,1.6416803310237071,2.7525579797067063,2.2333157062530518,8.88161855797951,11.031720273790857,-0.8806586637719753,0.12072856764366459,0.04065956228904525,2.6035042743853385,6.369410775318741,10.559355900122574
ymlfiles\Case_148_H4_T12_dir90_quadhigh.yml,4,12,9.3,90,quadhigh,quadhigh,quadhigh,1,4,100,1300,150,1300,0.9103925526784041,1.5683745743836008,2.2498123065088147,2.003671169281006,5.716045724392509,9.56595484771695,-0.8941845952760551,0.22813513414614203,0.07324128033344979,2.499009006319279,6.240885338867816,8.61324660209483
ymlfiles\Case_149_H4_T12_dir135_quadhigh.yml,4,12,9.3,135,quadhigh,quadhigh,quadhigh,1,4,100,1300,150,1300,0.9128921692635061,1.1862883844876895,1.6396078338079487,1.9381369352340698,6.076601165393727,7.77445001616232,-0.9197196370523875,0.3489898009997046,0.07126492586897082,2.484436268281088,4.877355564358873,6.269816378245307
ymlfiles\Case_150_H4_T12_dir180_quadhigh.yml,4,12,9.3,180,quadhigh,quadhigh,quadhigh,1,4,100,1300,150,1300,0.9502471834276074,3.3152321965251117,0.0004297981950078606,2.334181308746338,13.452352976021716,-0.0004608595520648389,-0.887181566676222,0.23871035027144125,-0.0020480088783577013,2.6603825488843102,12.934098950946773,-0.00041013721873489443
ymlfiles\Case_151_H2_T4_dir0_DOFbest.yml,2,4,3.1,0,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.12288474014706671,1.7122658108006683,0.00011449463928753825,-0.5287501811981201,6.20976167967865,-0.001052453297932369,-0.9410874389078882,0.30483967017091423,-0.0020351006534572395,-0.46086529325044856,7.102776397809026,-0.0015844752405655275
ymlfiles\Case_152_H2_T4_dir45_DOFbest.yml,2,4,3.1,45,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.13233246596575132,0.7722107111309121,1.191833907680372,-0.5047796368598938,3.05654978094208,4.618596968651071,-0.9405924116649009,0.31926702221746434,0.004862701357506429,-0.4246851965767926,3.3801407112756254,4.7142917194660106
ymlfiles\Case_153_H2_T4_dir90_DOFbest.yml,2,4,3.1,90,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.11731849432339157,0.7546901423251405,0.7195113319911169,-0.5710952877998352,3.1045534176459872,2.7559740730241518,-0.9407568070226245,0.2973634859133496,-0.007341234044162876,-0.4846301248318385,3.2631889026030967,2.859442866337536
ymlfiles\Case_154_H2_T4_dir135_DOFbest.yml,2,4,3.1,135,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.12859264650364743,0.5849161960452617,0.39856087298068016,-0.4745490550994873,2.6287921086971062,1.6777637190188182,-0.9384571595313372,0.3098921402208548,0.0017167635903717479,-0.43670379537702775,2.640826665597792,1.5882790104466211
ymlfiles\Case_155_H2_T4_dir180_DOFbest.yml,2,4,3.1,180,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.15115375679380222,1.8743630625827448,0.0001266565996099527,-0.43276721239089966,7.314113195350032,-0.0009958995483831284,-0.9416513307003511,0.31010340260907093,-0.002033910112235756,-0.3507358242835853,7.73833783239562,-0.0015382648641459233
ymlfiles\Case_156_H4_T4_dir0_DOFbest.yml,4,4,3.1,0,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.195910931485269,3.249344482153479,0.00018327454701295542,-0.28604596853256226,11.783589205173154,-0.0008790511616798429,-0.9417989539738606,0.24743764269891128,-0.002005342504938968,-0.17469571377257098,13.152120919606613,-0.0012859629521635174
ymlfiles\Case_157_H4_T4_dir45_DOFbest.yml,4,4,3.1,45,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.2149404927658868,1.596958870859369,2.441865756382662,-0.2929612696170807,6.208710257433291,9.697387324141859,-0.9462378286868334,0.32901196551219936,0.03592830751398389,-0.10670132619214168,6.65238386126208,9.678939998182678
ymlfiles\Case_158_H4_T4_dir90_DOFbest.yml,4,4,3.1,90,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.1814082579802279,1.578168715197961,1.4954211608233874,-0.38405394554138184,6.461957877044908,5.853474680021867,-0.9495902915980529,0.2774339240699998,0.010078135689899825,-0.24354005802585987,6.479388080971657,5.963228482012654
ymlfiles\Case_159_H4_T4_dir135_DOFbest.yml,4,4,3.1,135,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.20961555034370868,1.2378610236544336,0.8884333366447872,-0.23588573932647705,5.646446950523726,3.984064283907247,-0.9425476924570071,0.3485855003660551,0.02420827354165917,-0.12316090034956062,5.273361778765507,3.5533259993713644
ymlfiles\Case_160_H4_T4_dir180_DOFbest.yml,4,4,3.1,180,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.25699166895303155,3.7961061003917704,0.0002572968087466669,-0.1463715136051178,14.74476137077153,-0.0005245071163258641,-0.9525370861610605,0.3786152142772535,-0.002004496866441651,0.054339028022562186,15.41463239079901,-0.0010037266020362962
ymlfiles\Case_161_H2_T6_dir0_DOFbest.yml,2,6,4.65,0,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.3271327199337156,1.9699654183169446,0.0002561781884957851,0.026369856670498848,7.3123621056015695,-0.0011107480495275853,-0.932358346675528,0.2972024350846456,-0.002037488972974766,0.32490640473297827,7.984941616959668,-0.0010510072232942584
ymlfiles\Case_162_H2_T6_dir45_DOFbest.yml,2,6,4.65,45,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.36088575981364024,1.3331388366084738,2.177359324016056,0.24369753897190094,5.674706004441007,8.659476046734953,-0.9338663502839911,0.3143810632421547,0.013186198207169167,0.45329048273481376,5.473644634008454,8.43483414301752
ymlfiles\Case_163_H2_T6_dir90_DOFbest.yml,2,6,4.65,90,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.3404086888210235,1.4179523120430972,1.473877414611693,0.14077115058898926,5.386615455439039,6.126774881262994,-0.9345122242055284,0.2879180722176436,0.003436989677176226,0.37294511163210387,5.7723452429416255,5.692658239661063
ymlfiles\Case_164_H2_T6_dir135_DOFbest.yml,2,6,4.65,135,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.3532601494817972,0.8600269492529492,0.962738939078434,0.22915643453598022,4.446219642586051,4.177209227030514,-0.9332921959561152,0.31680089073639917,0.018461276851960418,0.4244966898148904,3.6599821673889394,3.720366568229131
ymlfiles\Case_165_H2_T6_dir180_DOFbest.yml,2,6,4.65,180,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.38141971153039544,2.9190034469822845,0.00036602024195021637,0.3291415572166443,12.849171286455073,-0.000564024840377454,-0.9344776523026916,0.3346586458421882,-0.0020397540016157557,0.5323415459889311,11.661800864702638,-0.0006313326070903308
ymlfiles\Case_166_H4_T6_dir0_DOFbest.yml,4,6,4.65,0,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.5050123403771543,3.492930547615511,0.0003303723033061623,0.56353360414505,12.35470657168117,-0.00047598365403459837,-0.8933788028733031,0.11931931166466046,-0.002015674422306915,1.0467092120097696,13.753485693198586,-0.0007441127967765173
ymlfiles\Case_167_H4_T6_dir45_DOFbest.yml,4,6,4.65,45,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.5640191254574252,2.7173604083018588,4.329176256459927,0.9257645606994629,10.126991708783676,16.835700841765874,-0.8921986450614565,0.1365656245228601,0.11007346676294359,1.274655246265964,10.646421007754986,16.861504926686404
ymlfiles\Case_168_H4_T6_dir90_DOFbest.yml,4,6,4.65,90,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.5323368936072606,2.571553280256378,3.2878385159934074,0.7356798648834229,8.554063175953209,14.097788777114996,-0.9108980937301315,0.1523931563765064,0.03894173168002711,1.1321529860320143,10.104713625774258,12.724348943712666
ymlfiles\Case_169_H4_T6_dir135_DOFbest.yml,4,6,4.65,135,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.5605485546921611,1.96385131096005,2.0760473997673063,0.8408856987953186,9.261100453170833,9.179515551082323,-0.915166931878088,0.35979079541506664,0.08240067221823152,1.2382612278773288,7.975260227210219,8.073749325998337
ymlfiles\Case_170_H4_T6_dir180_DOFbest.yml,4,6,4.65,180,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.5935665585571901,5.840341165056244,0.0005060246302885824,0.8761973977088928,23.295239551184125,0.00010992699164189381,-0.9287116961626094,0.5666449576166219,-0.002033207097294076,1.3536647641369968,23.243662821662813,-8.590766635113278e-05
