sea_key,Hs_m,Tp_s,direction_deg,wave_type,case,heave_option,pitch_option,roll_option,response,status,mean,std,rms,max_abs,ptp,amplitude,minimum,maximum
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_12,linhigh,low,quadhigh,pitch,ok,-0.0072485449517643175,1.3339641740345634,1.3339838675979678,2.0673708360461567,4.049805708442266,2.024902854221133,-2.0673708360461567,1.9824348723961094
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_12,linhigh,low,quadhigh,roll,ok,-0.0019360405959603358,0.00013092856892108897,0.0019404626972364546,0.0025385483610203385,0.0010968348324588238,0.0005484174162294119,-0.0025385483610203385,-0.0014417135285615147
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_13,linhigh,linhigh,low,heave,ok,-0.37265454037359147,0.0685693497967879,0.3789104936427691,0.47165149450302124,0.1985977590084076,0.0992988795042038,-0.47165149450302124,-0.27305373549461365
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_13,linhigh,linhigh,low,pitch,ok,-0.006520932609201779,1.3279211126564998,1.3279371235118664,2.0150746388923078,3.9607791018096155,1.9803895509048077,-2.0150746388923078,1.945704462917308
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_13,linhigh,linhigh,low,roll,ok,-0.0019239801692388261,9.097872480715625e-05,0.0019261300111861083,0.00225884244285373,0.0005527719536424593,0.0002763859768212297,-0.00225884244285373,-0.0017060704892112705
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_14,linhigh,linhigh,linhigh,heave,ok,-0.3726545401503531,0.06856934988466996,0.37891049343912,0.47165149450302124,0.1985977590084076,0.0992988795042038,-0.47165149450302124,-0.27305373549461365
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_14,linhigh,linhigh,linhigh,pitch,ok,-0.00652093513859614,1.327921111773233,1.3279371226410315,2.0150746388923078,3.9607793152530273,1.9803896576265136,-2.0150746388923078,1.9457046763607195
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_14,linhigh,linhigh,linhigh,roll,ok,-0.0019248055054143188,6.894809339812111e-05,0.0019260399978340294,0.0021719461698886692,0.000403672559269184,0.000201836279634592,-0.0021719461698886692,-0.0017682736106194852
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_15,linhigh,linhigh,quadhigh,heave,ok,-0.37265454033638507,0.06856934981285996,0.37891049360908546,0.47165149450302124,0.1985977590084076,0.0992988795042038,-0.47165149450302124,-0.27305373549461365
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_15,linhigh,linhigh,quadhigh,pitch,ok,-0.006520933553300828,1.3279211125936057,1.3279371234536093,2.0150746388923078,3.9607791018096155,1.9803895509048077,-2.0150746388923078,1.945704462917308
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_15,linhigh,linhigh,quadhigh,roll,ok,-0.0019242875062672382,8.219065803480142e-05,0.001926041980602806,0.0022267684014497724,0.0004948468718620933,0.00024742343593104666,-0.0022267684014497724,-0.001731921529587679
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_16,linhigh,quadhigh,low,heave,ok,-0.37264181805609464,0.06864289939111176,0.37891129859238804,0.47140762209892273,0.19854527711868286,0.09927263855934143,-0.47140762209892273,-0.27286234498023987
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_16,linhigh,quadhigh,low,pitch,ok,-0.00730250455849037,1.332234616991188,1.3322546307979133,2.0436137305655597,4.008221382341112,2.004110691170556,-2.0436137305655597,1.9646076517755529
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_16,linhigh,quadhigh,low,roll,ok,-0.0019290014211760956,0.0002618557731036928,0.0019466933319881512,0.0028042134963292436,0.001700626952673506,0.000850313476336753,-0.0028042134963292436,-0.0011035865436557375
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_17,linhigh,quadhigh,linhigh,heave,ok,-0.37264181880022257,0.06864289956492173,0.3789112993556907,0.47140762209892273,0.19854527711868286,0.09927263855934143,-0.47140762209892273,-0.27286234498023987
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_17,linhigh,quadhigh,linhigh,pitch,ok,-0.007302515289810265,1.332234620845895,1.3322546347113842,2.0436139440089716,4.008221595784525,2.0041107978922623,-2.0436139440089716,1.9646076517755529
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_17,linhigh,quadhigh,linhigh,roll,ok,-0.0019297440298918723,0.0002441011712008543,0.0019451214364879519,0.0028242073493375684,0.0017089225851101134,0.0008544612925550567,-0.0028242073493375684,-0.001115284764227455
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_18,linhigh,quadhigh,quadhigh,heave,ok,-0.372641818465365,0.06864289926017399,0.37891129897116615,0.47140762209892273,0.19854527711868286,0.09927263855934143,-0.47140762209892273,-0.27286234498023987
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_18,linhigh,quadhigh,quadhigh,pitch,ok,-0.007302507284094953,1.332234618131145,1.332254631952793,2.0436139440089716,4.008221595784525,2.0041107978922623,-2.0436139440089716,1.9646076517755529
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_18,linhigh,quadhigh,quadhigh,roll,ok,-0.0019292762220479587,0.0002556571004480916,0.0019461416428331135,0.0028125794775465175,0.0017072357776803549,0.0008536178888401774,-0.0028125794775465175,-0.0011053436998661626
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_19,quadhigh,low,low,heave,ok,-0.3726119532641698,0.0697510629642392,0.3790842630603137,0.47417548298835754,0.20390444993972778,0.10195222496986389,-0.47417548298835754,-0.27027103304862976
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_19,quadhigh,low,low,pitch,ok,-0.007862363348825873,1.334181697302941,1.3342048636456043,2.0692128526879445,4.051799056462852,2.025899528231426,-2.0692128526879445,1.9825862037749074
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_19,quadhigh,low,low,roll,ok,-0.0019212814939891555,0.00022025546635164102,0.001933865313201253,0.002594592681177138,0.0016054206648544573,0.0008027103324272286,-0.002594592681177138,-0.0009891720163226806
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_20,quadhigh,low,linhigh,heave,ok,-0.3726119569103965,0.06975106178804645,0.3790842664278683,0.47417551279067993,0.20390447974205017,0.10195223987102509,-0.47417551279067993,-0.27027103304862976
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_20,quadhigh,low,linhigh,pitch,ok,-0.007862367456229232,1.3341817045230424,1.334204870889785,2.0692128526879445,4.0517992699062635,2.0258996349531317,-2.0692128526879445,1.982586417218319
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_20,quadhigh,low,linhigh,roll,ok,-0.0019223000526036266,0.00020285133070752618,0.0019329733972845357,0.0025544799106615255,0.0015484107425452504,0.0007742053712726252,-0.0025544799106615255,-0.001006069168116275
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_21,quadhigh,low,quadhigh,heave,ok,-0.3726119546408064,0.06975106277966184,0.37908426437948417,0.47417551279067993,0.20390447974205017,0.10195223987102509,-0.47417551279067993,-0.27027103304862976
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_21,quadhigh,low,quadhigh,pitch,ok,-0.00786236255982138,1.334181699106885,1.3342048654448675,2.0692128526879445,4.051799056462852,2.025899528231426,-2.0692128526879445,1.9825862037749074
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_21,quadhigh,low,quadhigh,roll,ok,-0.001921669145013497,0.0002140321714519584,0.0019335516732979614,0.0025830467266329074,0.001590014073447666,0.000795007036723833,-0.0025830467266329074,-0.0009930326531852414
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_22,quadhigh,linhigh,low,heave,ok,-0.3726531434594915,0.06960662766316207,0.37909820356324353,0.4744778871536255,0.20381611585617065,0.10190805792808533,-0.4744778871536255,-0.27066177129745483
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_22,quadhigh,linhigh,low,pitch,ok,-0.007131764968784272,1.3279930727374114,1.3280122225755762,2.0150029219060226,3.9607142150125005,1.9803571075062503,-2.0150029219060226,1.945711293106478
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_22,quadhigh,linhigh,low,roll,ok,-0.0019240075583901214,0.0002144742983686887,0.0019359246652189382,0.0025982018341763682,0.0016364107097136564,0.0008182053548568282,-0.0025982018341763682,-0.0009617911244627118
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_23,quadhigh,linhigh,linhigh,heave,ok,-0.3726531421572677,0.06960662914806244,0.379098202555803,0.4744779169559479,0.20381614565849304,0.10190807282924652,-0.4744779169559479,-0.27066177129745483
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_23,quadhigh,linhigh,linhigh,pitch,ok,-0.007131758715038874,1.3279930763824819,1.32801222618701,2.0150024950191994,3.9607137881256773,1.9803568940628387,-2.0150024950191994,1.945711293106478
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_23,quadhigh,linhigh,linhigh,roll,ok,-0.0019245014120999717,0.00019648247374159055,0.0019345053754545114,0.0025430583952937625,0.001550713388411984,0.000775356694205992,-0.0025430583952937625,-0.0009923450068817785
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_24,quadhigh,linhigh,quadhigh,heave,ok,-0.37265314323625315,0.06960662814956874,0.3790982034331101,0.4744778871536255,0.20381611585617065,0.10190805792808533,-0.4744778871536255,-0.27066177129745483
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_24,quadhigh,linhigh,quadhigh,pitch,ok,-0.007131761811725385,1.3279930735243453,1.3280122233455443,2.015002708462611,3.960714001569089,1.9803570007845446,-2.015002708462611,1.945711293106478
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_24,quadhigh,linhigh,quadhigh,roll,ok,-0.0019241961287732364,0.0002078590834793616,0.0019353904362093943,0.0025802484084686186,0.0016089840650911503,0.0008044920325455751,-0.0025802484084686186,-0.0009712643433774683
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_25,quadhigh,quadhigh,low,heave,ok,-0.3726245029439938,0.06969771657549088,0.3790867867521841,0.47429999709129333,0.20390164852142334,0.10195082426071167,-0.47429999709129333,-0.27039834856987
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_25,quadhigh,quadhigh,low,pitch,ok,-0.007930748296520742,1.3323826052828713,1.3324062081921242,2.0435829947142947,4.009793393067273,2.0048966965336366,-2.0435829947142947,1.9662103983529788
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_25,quadhigh,quadhigh,low,roll,ok,-0.001920846916714224,0.00026085781485485365,0.0019384787017198279,0.002940089404345536,0.002179999177197289,0.0010899995885986446,-0.002940089404345536,-0.0007600902271482469
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_26,quadhigh,quadhigh,linhigh,heave,ok,-0.3726245108317495,0.0696977296700161,0.3790867969129963,0.47430017590522766,0.203902006149292,0.101951003074646,-0.47430017590522766,-0.27039816975593567
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_26,quadhigh,quadhigh,linhigh,pitch,ok,-0.007930758019465826,1.3323826180242333,1.3324062209911338,2.043580433393356,4.0097878435385725,2.0048939217692863,-2.043580433393356,1.966207410145217
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_26,quadhigh,quadhigh,linhigh,roll,ok,-0.001921760958450699,0.00022737195341287098,0.0019351648990781466,0.0028222457126713396,0.0020165357603467,0.00100826788017335,-0.0028222457126713396,-0.0008057099523246396
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_27,quadhigh,quadhigh,quadhigh,heave,ok,-0.3726245054368223,0.06969772103936793,0.3790867900232319,0.4743000566959381,0.2039017677307129,0.10195088386535645,-0.4743000566959381,-0.2703982889652252
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_27,quadhigh,quadhigh,quadhigh,pitch,ok,-0.007930752887944002,1.3323826112648267,1.3324062142013027,2.0435821409406487,4.00979147207657,2.004895736038285,-2.0435821409406487,1.966209331135921
Hs1_Tp4_Dirmodel,1.0,4.0,,Dean stream,case_27,quadhigh,quadhigh,quadhigh,roll,ok,-0.0019211933417331896,0.0002480926172858329,0.0019371457877691279,0.002897686285972254,0.0021204246510062295,0.0010602123255031147,-0.002897686285972254,-0.0007772616349660246
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_01,low,low,low,heave,ok,-0.3800502237160405,0.13469411069438478,0.40321294126350116,0.5670018792152405,0.38780637085437775,0.19390318542718887,-0.5670018792152405,-0.17919550836086273
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_01,low,low,low,pitch,ok,-0.04982421693562512,2.6380580164748997,2.638528482105268,3.9114162574608757,7.8205256185295795,3.9102628092647898,-3.9114162574608757,3.9091093610687038
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_01,low,low,low,roll,ok,-0.0019183815619603622,8.883511746028173e-05,0.0019204373187801942,0.0021684518677876534,0.0004319760102498341,0.00021598800512491706,-0.0021684518677876534,-0.0017364758575378193
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_02,low,low,linhigh,heave,ok,-0.3800502238462629,0.13469411020868965,0.4032129412239954,0.5670018196105957,0.38780631124973297,0.19390315562486649,-0.5670018196105957,-0.17919550836086273
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_02,low,low,linhigh,pitch,ok,-0.049824202431682306,2.6380580253727883,2.638528490727687,3.9114162574608757,7.8205256185295795,3.9102628092647898,-3.9114162574608757,3.9091093610687038
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_02,low,low,linhigh,roll,ok,-0.0019189119088196276,8.162250203102619e-05,0.0019206470645716225,0.002112283733776881,0.0003431334210196675,0.00017156671050983375,-0.002112283733776881,-0.0017691503127572133
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_03,low,low,quadhigh,heave,ok,-0.3800502231393414,0.13469411042129414,0.4032129406287042,0.5670018196105957,0.38780631124973297,0.19390315562486649,-0.5670018196105957,-0.17919550836086273
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_03,low,low,quadhigh,pitch,ok,-0.04982421449574839,2.6380580165654597,2.6385284821497392,3.911416684347699,7.820526045416402,3.910263022708201,-3.911416684347699,3.9091093610687038
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_03,low,low,quadhigh,roll,ok,-0.0019185858542729436,8.585866697692515e-05,0.0019205060247005983,0.0021476555175776514,0.0003987812867147554,0.0001993906433573777,-0.0021476555175776514,-0.001748874230862896
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_04,low,linhigh,low,heave,ok,-0.37999161901173373,0.13453995893720813,0.4031062280218259,0.5670678615570068,0.3871106952428818,0.1935553476214409,-0.5670678615570068,-0.17995716631412506
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_04,low,linhigh,low,pitch,ok,-0.049580972973091365,2.626549818560009,2.6270177430422077,3.8536174891569352,7.703312315296168,3.851656157648084,-3.8536174891569352,3.8496948261392325
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_04,low,linhigh,low,roll,ok,-0.0019160889644510215,8.341190267202448e-05,0.0019179036642121405,0.00212313057777191,0.00040908743519260313,0.00020454371759630156,-0.00212313057777191,-0.001714043142579307
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_05,low,linhigh,linhigh,heave,ok,-0.379991618100177,0.1345399582575964,0.4031062269357131,0.5670678615570068,0.3871106952428818,0.1935553476214409,-0.5670678615570068,-0.17995716631412506
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_05,low,linhigh,linhigh,pitch,ok,-0.049580996355937,2.62654980488747,2.6270177298134203,3.8536174891569352,7.703312315296168,3.851656157648084,-3.8536174891569352,3.8496948261392325
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_05,low,linhigh,linhigh,roll,ok,-0.0019167416853351443,7.85214232280845e-05,0.0019183493691731894,0.002070327304105727,0.0003298477150744505,0.00016492385753722524,-0.002070327304105727,-0.0017404795890312765
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_06,low,linhigh,quadhigh,heave,ok,-0.379991618472241,0.13453995855772186,0.4031062273866116,0.5670678615570068,0.3871106952428818,0.1935553476214409,-0.5670678615570068,-0.17995716631412506
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_06,low,linhigh,quadhigh,pitch,ok,-0.049580980205285605,2.626549815536992,2.627017740156226,3.8536174891569352,7.703312315296168,3.851656157648084,-3.8536174891569352,3.8496948261392325
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_06,low,linhigh,quadhigh,roll,ok,-0.0019163338227063452,8.129003547714442e-05,0.0019180571915133786,0.00210344396654937,0.00037870280672879907,0.00018935140336439954,-0.00210344396654937,-0.001724741159820571
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_07,low,quadhigh,low,heave,ok,-0.3800126244587249,0.13462194078661266,0.40315339721892723,0.5669817328453064,0.3871360272169113,0.19356801360845566,-0.5669817328453064,-0.17984570562839508
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_07,low,quadhigh,low,pitch,ok,-0.050626978359086076,2.6312183876375212,2.631705396578342,3.8605074424821857,7.717236082806062,3.858618041403031,-3.8605074424821857,3.856728640323876
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_07,low,quadhigh,low,roll,ok,-0.0019156862796642284,8.616997680919066e-05,0.0019176233172855058,0.002138434512069136,0.000436463428693029,0.0002182317143465145,-0.002138434512069136,-0.001701971083376107
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_08,low,quadhigh,linhigh,heave,ok,-0.38001262451453455,0.13462194120150348,0.4031533974100747,0.5669817328453064,0.3871360272169113,0.19356801360845566,-0.5669817328453064,-0.17984570562839508
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_08,low,quadhigh,linhigh,pitch,ok,-0.05062698191897444,2.631218383828398,2.631705392838406,3.8605074424821857,7.717236082806062,3.858618041403031,-3.8605074424821857,3.856728640323876
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_08,low,quadhigh,linhigh,roll,ok,-0.0019163580177165823,8.011367323514246e-05,0.001918031869575127,0.00208629991659074,0.00035286333481854455,0.00017643166740927228,-0.00208629991659074,-0.0017334365817721956
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_09,low,quadhigh,quadhigh,heave,ok,-0.38001262436570893,0.13462194092215907,0.40315339717651233,0.5669817328453064,0.3871360272169113,0.19356801360845566,-0.5669817328453064,-0.17984570562839508
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_09,low,quadhigh,quadhigh,pitch,ok,-0.050626979387498265,2.631218387772938,2.6317053967335173,3.8605074424821857,7.717236082806062,3.858618041403031,-3.8605074424821857,3.856728640323876
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_09,low,quadhigh,quadhigh,roll,ok,-0.001915937677522946,8.363296147223486e-05,0.0019177621480247849,0.002119014079788555,0.00040525222811149805,0.00020262611405574902,-0.002119014079788555,-0.0017137618516770568
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_10,linhigh,low,low,heave,ok,-0.3801359212800358,0.1302200673124272,0.4018215830169836,0.5613283514976501,0.37373553216457367,0.18686776608228683,-0.5613283514976501,-0.18759281933307648
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_10,linhigh,low,low,pitch,ok,-0.049944123446245624,2.638869518566783,2.639342105807373,3.9127874179367557,7.820006097265836,3.910003048632918,-3.9127874179367557,3.90721867932908
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_10,linhigh,low,low,roll,ok,-0.0019172568700105467,9.725391979569467e-05,0.001919721914892432,0.002205525362537642,0.0004884441948377011,0.00024422209741885054,-0.002205525362537642,-0.001717081167699941
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_11,linhigh,low,linhigh,heave,ok,-0.38013592327057794,0.13022006359097893,0.40182158369407356,0.5613283514976501,0.3737355172634125,0.18686775863170624,-0.5613283514976501,-0.18759283423423767
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_11,linhigh,low,linhigh,pitch,ok,-0.04994414317656255,2.6388695129550923,2.639342100570043,3.9127874179367557,7.820006097265836,3.910003048632918,-3.9127874179367557,3.90721867932908
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_11,linhigh,low,linhigh,roll,ok,-0.0019177393474309648,8.794604300245377e-05,0.0019197548570493923,0.0021397920872053755,0.0004210547528779216,0.0002105273764389608,-0.0021397920872053755,-0.0017187373343274539
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_12,linhigh,low,quadhigh,heave,ok,-0.38013592178232214,0.1302200662167043,0.4018215831370667,0.5613283514976501,0.3737355172634125,0.18686775863170624,-0.5613283514976501,-0.18759283423423767
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_12,linhigh,low,quadhigh,pitch,ok,-0.04994413436740021,2.638869513879273,2.639342101327363,3.9127874179367557,7.820006097265836,3.910003048632918,-3.9127874179367557,3.90721867932908
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_12,linhigh,low,quadhigh,roll,ok,-0.0019174425932636512,9.350501139808345e-05,0.0019197211478801266,0.002181390832409496,0.0004636250407981503,0.00023181252039907515,-0.002181390832409496,-0.0017177657916113457
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_13,linhigh,linhigh,low,heave,ok,-0.38008599641841,0.1300718199587741,0.4017263285132845,0.5611222982406616,0.3732762932777405,0.18663814663887024,-0.5611222982406616,-0.18784600496292114
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_13,linhigh,linhigh,low,pitch,ok,-0.04963589968555425,2.627358117197371,2.627826934663032,3.85785860974469,7.705195739959798,3.852597869979899,-3.85785860974469,3.8473371302151085
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_13,linhigh,linhigh,low,roll,ok,-0.0019377438877810297,0.00010233751446917803,0.0019404443670202115,0.0021957490706537327,0.0004883634240154542,0.0002441817120077271,-0.0021957490706537327,-0.0017073856466382786
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_14,linhigh,linhigh,linhigh,heave,ok,-0.38008599543244054,0.13007181873264567,0.401726327183429,0.5611222982406616,0.3732762783765793,0.18663813918828964,-0.5611222982406616,-0.18784601986408234
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_14,linhigh,linhigh,linhigh,pitch,ok,-0.04963592456313667,2.6273581020763044,2.6278269200145656,3.85785860974469,7.705195739959798,3.852597869979899,-3.85785860974469,3.8473371302151085
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_14,linhigh,linhigh,linhigh,roll,ok,-0.0019383451472000646,9.947124793340765e-05,0.0019408957825806797,0.0021500206956938665,0.0004426790300710566,0.0002213395150355283,-0.0021500206956938665,-0.00170734166562281
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_15,linhigh,linhigh,quadhigh,heave,ok,-0.3800859959161237,0.1300718194010523,0.4017263278574751,0.5611222982406616,0.3732762932777405,0.18663814663887024,-0.5611222982406616,-0.18784600496292114
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_15,linhigh,linhigh,quadhigh,pitch,ok,-0.04963590678659473,2.6273581123374647,2.6278269299381214,3.85785860974469,7.705195739959798,3.852597869979899,-3.85785860974469,3.8473371302151085
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_15,linhigh,linhigh,quadhigh,roll,ok,-0.001937972537484721,0.00010109551022762787,0.001940607600271923,0.0021787544727713635,0.00047154558395828545,0.00023577279197914273,-0.0021787544727713635,-0.001707208888813078
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_16,linhigh,quadhigh,low,heave,ok,-0.38010256068685677,0.13013863830872444,0.40176363924769826,0.56110018491745,0.3733377903699875,0.18666889518499374,-0.56110018491745,-0.18776239454746246
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_16,linhigh,quadhigh,low,pitch,ok,-0.05077950095147442,2.632040632029274,2.6325304264851224,3.865140872060393,7.719023884821313,3.8595119424106565,-3.865140872060393,3.8538830127609196
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_16,linhigh,quadhigh,low,roll,ok,-0.001936037286799493,0.0001014261575446695,0.0019386922502842524,0.002202696612011939,0.0004903413190665486,0.0002451706595332743,-0.002202696612011939,-0.0017123552929453904
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_17,linhigh,quadhigh,linhigh,heave,ok,-0.3801025586777114,0.13013863678458873,0.4017636368531804,0.56110018491745,0.3733377754688263,0.18666888773441315,-0.56110018491745,-0.18776240944862366
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_17,linhigh,quadhigh,linhigh,pitch,ok,-0.05077957343163415,2.632040580972461,2.6325303768358967,3.865140872060393,7.719023884821313,3.8595119424106565,-3.865140872060393,3.8538830127609196
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_17,linhigh,quadhigh,linhigh,roll,ok,-0.0019366879055799486,9.776863690553583e-05,0.0019391541326006074,0.002155286536422688,0.00044065163032245614,0.00022032581516122807,-0.002155286536422688,-0.001714634906100232
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_18,linhigh,quadhigh,quadhigh,heave,ok,-0.38010256024038,0.13013863808301457,0.40176363875218174,0.56110018491745,0.3733377754688263,0.18666888773441315,-0.56110018491745,-0.18776240944862366
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_18,linhigh,quadhigh,quadhigh,pitch,ok,-0.050779526024746606,2.632040613032075,2.632530407975102,3.865140872060393,7.719023884821313,3.8595119424106565,-3.865140872060393,3.8538830127609196
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_18,linhigh,quadhigh,quadhigh,roll,ok,-0.001936282074143298,9.987291402149953e-05,0.0019388560724313234,0.0021854312494893153,0.0004728776250926532,0.0002364388125463266,-0.0021854312494893153,-0.001712553624396662
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_19,quadhigh,low,low,heave,ok,-0.38001034538099976,0.1327600021808088,0.40253332877618353,0.5642134547233582,0.38160237669944763,0.19080118834972382,-0.5642134547233582,-0.18261107802391052
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_19,quadhigh,low,low,pitch,ok,-0.04992248814302692,2.6384695556187157,2.638941805108482,3.915044795457445,7.8233759418475906,3.9116879709237953,-3.915044795457445,3.908331146390146
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_19,quadhigh,low,low,roll,ok,-0.0019058361368814107,0.00010443862539885333,0.0019086955773821716,0.002272234349402649,0.0005840687191853641,0.00029203435959268206,-0.002272234349402649,-0.0016881656302172848
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_20,quadhigh,low,linhigh,heave,ok,-0.3800103638353717,0.1327600227528183,0.4025333529828558,0.5642132759094238,0.38160228729248047,0.19080114364624023,-0.5642132759094238,-0.18261098861694336
Hs2_Tp4_Dirmodel,2.0,4.0,,Dean stream,case_20,quadhigh,low,linhigh,pitch,ok,-0.049921747723720565,2.6384701038098752,2.638942339194679,3.9150439416837988,7.823377222508061,3.9116886112540303,-3.9150439416837988,3.9083332808242615
