filename,Hs,Tp,Tz,Direction,Damp_Heave,Damp_Roll,Damp_Pitch,Lin_Heave,Quad_Heave,Lin_Roll,Quad_Roll,Lin_Pitch,Quad_Pitch,Std Z,Std pitch,Std roll,Mean Z,Mean pitch,Mean roll,MPM Z,MPM pitch,MPM roll
ymlfiles\Case_431_H2_T9_dir90_heavequadhigh_pitchquadhigh_rollquadhigh.yml,2,9.0,6.9767,90,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,0.4478197214593704,0.9445163160116904,1.8486770782974766,-0.13192155356185628,0.6334336036262314,-0.023842341677624435,1.566171312077202,4.228987311055358,6.9756701484225765
ymlfiles\Case_432_H2_T9_dir90_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,2,9.0,6.9767,90,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.4446112105013012,0.9118576066960093,1.7855808510807216,-0.13209773600149619,0.6336995714901228,-0.02397626107397071,1.5536516112722545,4.1056164732169815,6.73663080185795
ymlfiles\Case_433_H2_T9_dir135_heavelow_pitchlow_rolllow.yml,2,9.0,6.9767,135,low,low,low,1.0,1.0,100,300.0,150,200,0.44760256872689647,1.3166719345608573,1.1769713248186353,-0.15416471893569408,0.6719892297653259,0.026213076305266068,1.5430134125500958,5.672429994402064,4.478862736063401
ymlfiles\Case_434_H2_T9_dir135_heavelinhigh_pitchlinhigh_rolllinhigh.yml,2,9.0,6.9767,135,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,0.4365977138647834,1.249797218394137,1.0899298937084698,-0.15457679122297482,0.6738591809225218,0.024174267407113398,1.4999132256187417,5.419100215793734,4.147758642729061
ymlfiles\Case_435_H2_T9_dir135_heavequadhigh_pitchquadhigh_rollquadhigh.yml,2,9.0,6.9767,135,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,0.4448444166788006,1.30490939818216,1.1658133561330102,-0.1544814179746243,0.6725789825751439,0.02541899297262929,1.5320612426381326,5.628348128671476,4.435856472685259
ymlfiles\Case_436_H2_T9_dir135_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,2,9.0,6.9767,135,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.44177937165986353,1.2729947658401108,1.1175063648747834,-0.15450054076001268,0.6732514599253068,0.024955430756400068,1.5201568383885058,5.507065832259075,4.252640702616364
ymlfiles\Case_437_H2_T9_dir180_heavelow_pitchlow_rolllow.yml,2,9.0,6.9767,180,low,low,low,1.0,1.0,100,300.0,150,200,0.47511669145716035,2.8861113383373866,0.00031142269791112554,-0.15698650920171156,0.6337769645743302,-0.0023493902677332017,1.6452718232833732,11.613446726037312,-0.0011637674480852059
ymlfiles\Case_438_H2_T9_dir180_heavelinhigh_pitchlinhigh_rolllinhigh.yml,2,9.0,6.9767,180,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,0.46285106798651454,2.730721102672948,0.00029605820058282404,-0.15672004267632098,0.6382479311678793,-0.0023500435293406677,1.5985521991341334,11.028314302354012,-0.0012229151571656483
ymlfiles\Case_439_H2_T9_dir180_heavequadhigh_pitchquadhigh_rollquadhigh.yml,2,9.0,6.9767,180,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,0.4718946988558169,2.823623835439999,0.00036190734814080445,-0.15685097320069114,0.6356147160727353,-0.0023491638873108776,1.6331853870460218,11.379698146404811,-0.0009718837707809718
ymlfiles\Case_440_H2_T9_dir180_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,2,9.0,6.9767,180,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.46856041251435987,2.7723105136940256,0.0003231871587715481,-0.15673369240089208,0.6369517413655934,-0.0023512827539891664,1.6204691127169304,11.187352860402012,-0.0011208712488968192
ymlfiles\Case_441_H2_T9p5_dir0_heavelow_pitchlow_rolllow.yml,2,9.5,7.3643,0,low,low,low,1.0,1.0,100,300.0,150,200,0.4300870540623667,1.2626187498773576,0.0003776805927739799,-0.10724062870003029,0.5753922246255393,-0.0023036411054795734,1.5188379637932432,5.391580485171672,-0.0008699758230693404
ymlfiles\Case_442_H2_T9p5_dir0_heavelinhigh_pitchlinhigh_rolllinhigh.yml,2,9.5,7.3643,0,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,0.4199828002192677,1.2180503190655787,0.0003546282913723261,-0.10900800858969151,0.5771588853455325,-0.0023114330122838713,1.4782562726163202,5.226427900917826,-0.0009667393896161435
ymlfiles\Case_443_H2_T9p5_dir0_heavequadhigh_pitchquadhigh_rollquadhigh.yml,2,9.5,7.3643,0,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,0.42779729143839623,1.2550317973665546,0.0003663326066404369,-0.10787345713726124,0.5761791786915552,-0.0022974525744595235,1.5093696331984128,5.364111184933809,-0.0009076584648437418
ymlfiles\Case_444_H2_T9p5_dir0_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,2,9.5,7.3643,0,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.4247855903681495,1.2334472453443166,0.0003650950662639129,-0.1082606306755343,0.5764910583245976,-0.0022946023740843813,1.4975104659169132,5.282971915897026,-0.0009079282304779669
ymlfiles\Case_445_H2_T9p5_dir45_heavelow_pitchlow_rolllow.yml,2,9.5,7.3643,45,low,low,low,1.0,1.0,100,300.0,150,200,0.46761846196847,1.192687447379007,2.0437939600201465,-0.12021617417576969,0.5972268777155311,-0.08488317777920362,1.6485358362125921,5.1206048258675185,7.6557391726904385
ymlfiles\Case_446_H2_T9p5_dir45_heavelinhigh_pitchlinhigh_rolllinhigh.yml,2,9.5,7.3643,45,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,0.45691189902323204,1.1252797807418757,1.9118615005722157,-0.12128588909696521,0.5994644605825512,-0.08410871684217416,1.606117219945261,4.866302266295538,7.157600837273118
ymlfiles\Case_447_H2_T9p5_dir45_heavequadhigh_pitchquadhigh_rollquadhigh.yml,2,9.5,7.3643,45,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,0.46485163821541325,1.1812213580902953,2.0145738559470265,-0.12073371156600317,0.5982714468336945,-0.08494033840229563,1.6373603883990957,5.077928385522364,7.5458308104086225
ymlfiles\Case_448_H2_T9p5_dir45_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,2,9.5,7.3643,45,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.46192031840314424,1.150105366377252,1.954001629796781,-0.12089759150482265,0.5986050539084831,-0.08433299854965728,1.6259207666097308,4.960492126432799,7.317389511407755
ymlfiles\Case_449_H2_T9p5_dir90_heavelow_pitchlow_rolllow.yml,2,9.5,7.3643,90,low,low,low,1.0,1.0,100,300.0,150,200,0.4542801189461771,0.8737274491413066,1.7903415645783647,-0.12740202248810156,0.630381422155452,-0.029795931933033617,1.5906180707467783,3.954577090576791,6.736523647866069
ymlfiles\Case_450_H2_T9p5_dir90_heavelinhigh_pitchlinhigh_rolllinhigh.yml,2,9.5,7.3643,90,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,0.4439493249347449,0.8120002431288474,1.6764060867353878,-0.12865167004578748,0.6314280183384414,-0.0310878595085141,1.5493721295812644,3.7216952961813847,6.306390695471737
ymlfiles\Case_451_H2_T9p5_dir90_heavequadhigh_pitchquadhigh_rollquadhigh.yml,2,9.5,7.3643,90,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,0.4516991126302162,0.8647709234445613,1.7689275742036856,-0.1278971690270403,0.6306574396091728,-0.030588236451967826,1.5800805544454097,3.9209405617353945,6.654429728277262
ymlfiles\Case_452_H2_T9p5_dir90_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,2,9.5,7.3643,90,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.44879835248515687,0.8356418136576047,1.7125380440215012,-0.12825049057498758,0.6310055318914024,-0.030598220248857277,1.5684763097741155,3.810931597235334,6.441683359061475
ymlfiles\Case_453_H2_T9p5_dir135_heavelow_pitchlow_rolllow.yml,2,9.5,7.3643,135,low,low,low,1.0,1.0,100,300.0,150,200,0.45322205279601735,1.2156725933756554,1.120983855585344,-0.15406975947950113,0.6733404667133511,0.025073090837806712,1.5597585194649644,5.284407584300565,4.259074137891391
ymlfiles\Case_454_H2_T9p5_dir135_heavelinhigh_pitchlinhigh_rolllinhigh.yml,2,9.5,7.3643,135,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,0.44317900121410103,1.1589184630400793,1.0458946677364047,-0.15439299639416393,0.6746823511355267,0.023450047778259812,1.5207169888195473,5.069098361763312,3.9742781846034476
ymlfiles\Case_455_H2_T9p5_dir135_heavequadhigh_pitchquadhigh_rollquadhigh.yml,2,9.5,7.3643,135,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,0.45073851476648086,1.2065959521224752,1.1117901746369778,-0.1542698872935496,0.6736464256874201,0.024425262099816016,1.5499796336544442,5.250046409908223,4.223701406945659
ymlfiles\Case_456_H2_T9p5_dir135_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,2,9.5,7.3643,135,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.4479063189556859,1.1789897899294175,1.0699499488292896,-0.1542661099905565,0.6741214274651945,0.02406325751294487,1.5389926735036379,5.144879143454783,4.06553335219203
ymlfiles\Case_457_H2_T9p5_dir180_heavelow_pitchlow_rolllow.yml,2,9.5,7.3643,180,low,low,low,1.0,1.0,100,300.0,150,200,0.47822780965697803,2.641539746116279,0.0002968977847517844,-0.15610077790243385,0.6337270450870781,-0.002350062897067638,1.6533705071182816,10.676253672831264,-0.001220425560366429
ymlfiles\Case_458_H2_T9p5_dir180_heavelinhigh_pitchlinhigh_rolllinhigh.yml,2,9.5,7.3643,180,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,0.46704498920292836,2.505654458737713,0.00028083344996154803,-0.155923065771585,0.6378680974401447,-0.002350963908134404,1.6106575143794313,10.165226421489493,-0.0012829794958152695
ymlfiles\Case_459_H2_T9p5_dir180_heavequadhigh_pitchquadhigh_rollquadhigh.yml,2,9.5,7.3643,180,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,0.4753267147709981,2.5911379900687317,0.00031915664418354653,-0.15600192908168223,0.6353282651520707,-0.0023507214248864893,1.6424924788413453,10.485743134019641,-0.00113657309734286
ymlfiles\Case_460_H2_T9p5_dir180_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,2,9.5,7.3643,180,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.47225907846679194,2.543618276360369,0.00028689555377320525,-0.15592059123973934,0.6365758595315645,-0.0023508714575502807,1.6308718614407698,10.307313979866814,-0.0012595064002673398
ymlfiles\Case_461_H2_T10_dir0_heavelow_pitchlow_rolllow.yml,2,10.0,7.7519,0,low,low,low,1.0,1.0,100,300.0,150,200,0.4334603884209792,1.1971106709774022,0.000359735354327459,-0.1039877901985018,0.5675897522001885,-0.002296837628216281,1.5306181398927048,5.1288756148512835,-0.0009296011153293133
ymlfiles\Case_462_H2_T10_dir0_heavelinhigh_pitchlinhigh_rolllinhigh.yml,2,10.0,7.7519,0,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,0.4241396955680683,1.1565031900355585,0.0003369640825523861,-0.1054621892878856,0.5685814661005516,-0.002312142610147341,1.492886337892983,4.97684771539482,-0.0010317182854470556
ymlfiles\Case_463_H2_T10_dir0_heavequadhigh_pitchquadhigh_rollquadhigh.yml,2,10.0,7.7519,0,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,0.4313957787214636,1.1905883473142802,0.0003785082066880859,-0.10458403356546184,0.5682392349204909,-0.002299966654160037,1.5221426237011242,5.104673441465352,-0.000861606543198188
ymlfiles\Case_464_H2_T10_dir0_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,2,10.0,7.7519,0,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.428576219314148,1.170821792026882,0.0003284725655398589,-0.10502161303952569,0.5685236195491261,-0.002293897808582211,1.5108868966250935,5.029642392549228,-0.0010451094482650635
ymlfiles\Case_465_H2_T10_dir45_heavelow_pitchlow_rolllow.yml,2,10.0,7.7519,45,low,low,low,1.0,1.0,100,300.0,150,200,0.4669942209200518,1.1162396136299746,1.8923600979743116,-0.1157493708150826,0.5869398206921634,-0.09366191622568448,1.6458541209829183,4.819769172563974,7.075057321665866
ymlfiles\Case_466_H2_T10_dir45_heavelinhigh_pitchlinhigh_rolllinhigh.yml,2,10.0,7.7519,45,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,0.4571301290478515,1.0546268065252073,1.7783684675422633,-0.11667955940677621,0.588391498019841,-0.09227637982729227,1.6066879120770148,4.587372411839684,6.646050358885898
ymlfiles\Case_467_H2_T10_dir45_heavequadhigh_pitchquadhigh_rollquadhigh.yml,2,10.0,7.7519,45,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,0.46452276878506454,1.106153482578056,1.8685684603450181,-0.11627907996262345,0.5877462767552811,-0.09364603184675427,1.635800824412169,4.782328579299976,6.9853222385354625
ymlfiles\Case_468_H2_T10_dir45_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,2,10.0,7.7519,45,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.4617804210897364,1.077318902762486,1.8146543698764575,-0.11640690191670956,0.5879148356286622,-0.09270420943933827,1.6251295596071549,4.67315515254419,6.781646874893196
ymlfiles\Case_469_H2_T10_dir90_heavelow_pitchlow_rolllow.yml,2,10.0,7.7519,90,low,low,low,1.0,1.0,100,300.0,150,200,0.4546168322850419,0.8084084836156638,1.6836411638134423,-0.12060366743503546,0.6202213922016531,-0.03737178034424889,1.593521752205556,3.6970134137594837,6.317939720207913
ymlfiles\Case_470_H2_T10_dir90_heavelinhigh_pitchlinhigh_rolllinhigh.yml,2,10.0,7.7519,90,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,0.4451016897704469,0.7513644410935493,1.58487230721676,-0.12177544148162094,0.6212032782466324,-0.03917263006245283,1.5557598230166956,3.480461995598618,5.944662865227319
ymlfiles\Case_471_H2_T10_dir90_heavequadhigh_pitchquadhigh_rollquadhigh.yml,2,10.0,7.7519,90,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,0.4523015658740836,0.8005676305803102,1.6657971102502802,-0.12102024655316673,0.6204754891457519,-0.03812116377953807,1.5842771287070943,3.6674253275123765,6.249477878732846
ymlfiles\Case_472_H2_T10_dir90_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,2,10.0,7.7519,90,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.4495922927495201,0.7732407787288093,1.6164646191964163,-0.12130368285554292,0.6207828815448256,-0.03826927281823774,1.5735484879297077,3.563727082346959,6.064157629316841
ymlfiles\Case_473_H2_T10_dir135_heavelow_pitchlow_rolllow.yml,2,10.0,7.7519,135,low,low,low,1.0,1.0,100,300.0,150,200,0.45535827606394064,1.126338673022329,1.051291532524187,-0.15374412952127897,0.6728705585311341,0.02566142284316357,1.5635699235887341,4.946911523847787,3.9910872435870948
ymlfiles\Case_474_H2_T10_dir135_heavelinhigh_pitchlinhigh_rolllinhigh.yml,2,10.0,7.7519,135,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,0.4460261569991018,1.0742257183331316,0.9865631878464662,-0.15398449065877037,0.6739693969565131,0.024551416291691233,1.5269714927281306,4.748557564537204,3.745180087868037
ymlfiles\Case_475_H2_T10_dir135_heavequadhigh_pitchquadhigh_rollquadhigh.yml,2,10.0,7.7519,135,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,0.45311144971411454,1.1185314006360136,1.0435925567450715,-0.15386108133326895,0.6730571146715565,0.02528299775672686,1.554785150402181,4.917031392476672,3.961668617563736
ymlfiles\Case_476_H2_T10_dir135_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,2,10.0,7.7519,135,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.4504368625214346,1.0927086553347625,1.0074152819049043,-0.1538869282050952,0.6734996400046319,0.025096656549818564,1.5441838319462524,4.818410964238386,3.824369842323907
ymlfiles\Case_477_H2_T10_dir180_heavelow_pitchlow_rolllow.yml,2,10.0,7.7519,180,low,low,low,1.0,1.0,100,300.0,150,200,0.47906139233204603,2.428177855426463,0.0002827521430410472,-0.15498668051670092,0.6362657323248722,-0.0023509947001730926,1.6523434551425449,9.876964540101683,-0.0012745880199019352
ymlfiles\Case_478_H2_T10_dir180_heavelinhigh_pitchlinhigh_rolllinhigh.yml,2,10.0,7.7519,180,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,0.4686084864206285,2.3019761140425987,0.0002679444363207248,-0.15498855460688926,0.6402367183464299,-0.0023510793649164185,1.6120934304530643,9.400227092169374,-0.0013318026975790538
ymlfiles\Case_479_H2_T10_dir180_heavequadhigh_pitchquadhigh_rollquadhigh.yml,2,10.0,7.7519,180,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,0.4764104414234284,2.3848561889971096,0.000285773781403952,-0.1549873110222085,0.6379207310748748,-0.0023509564889323225,1.6422366652763531,9.713754156182128,-0.0012633163783529126
ymlfiles\Case_480_H2_T10_dir180_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,2,10.0,7.7519,180,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.4734917703827636,2.338664252017386,0.00027939473972404447,-0.15494559969202237,0.639026214363546,-0.002355260691405767,1.6311657296698499,9.539071125452553,-0.0012923205594427716
ymlfiles\Case_481_H2_T11_dir0_heavelow_pitchlow_rolllow.yml,2,11.0,8.5271,0,low,low,low,1.0,1.0,100,300.0,150,200,0.4425308991497637,1.0963117546859562,0.00035017345728182103,-0.10216994146913946,0.5563879890817465,-0.0023058613216953134,1.5584819731020332,4.72179536306065,-0.0009749937695526238
ymlfiles\Case_482_H2_T11_dir0_heavelinhigh_pitchlinhigh_rolllinhigh.yml,2,11.0,8.5271,0,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,0.43473521695090817,1.057721480308266,0.00031601418739646265,-0.10319274986299426,0.5563746740030832,-0.0023091807184986136,1.5268780363033245,4.5775988029834975,-0.00110819948313872
ymlfiles\Case_483_H2_T11_dir0_heavequadhigh_pitchquadhigh_rollquadhigh.yml,2,11.0,8.5271,0,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,0.4409044781918824,1.0906261283555085,0.00035158681805143717,-0.10262294782512718,0.5568688828149627,-0.002309517059418825,1.5517196619034541,4.7017248065063475,-0.0009745045652257739
ymlfiles\Case_484_H2_T11_dir0_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,2,11.0,8.5271,0,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.4384917633426439,1.0716705612503334,0.0003408678186496194,-0.10288663547497157,0.556778750576573,-0.0023207972296548952,1.541786277254255,4.629389024308689,-0.001025911116275929
ymlfiles\Case_485_H2_T11_dir45_heavelow_pitchlow_rolllow.yml,2,11.0,8.5271,45,low,low,low,1.0,1.0,100,300.0,150,200,0.46918681173540794,0.9949639502759422,1.6762021981167043,-0.11452348046209423,0.5833212480645125,-0.09698814171490944,1.6469311772559683,4.35140064226879,6.242797381378735
ymlfiles\Case_486_H2_T11_dir45_heavelinhigh_pitchlinhigh_rolllinhigh.yml,2,11.0,8.5271,45,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,0.460877867416031,0.939900792563182,1.5801706696323363,-0.11492786527506683,0.5839036074415206,-0.09582699158435785,1.6143648547953104,4.143831682264677,5.881725274662924
ymlfiles\Case_487_H2_T11_dir45_heavequadhigh_pitchquadhigh_rollquadhigh.yml,2,11.0,8.5271,45,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,0.4672475650235196,0.9871836733067463,1.6588379581686663,-0.1147268303859499,0.5836162416206572,-0.09679441584654544,1.6392305302232477,4.322230546842868,6.178001851287864
ymlfiles\Case_488_H2_T11_dir45_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,2,11.0,8.5271,45,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.46484274208634696,0.9606264658103623,1.6104939867760797,-0.1147856399291521,0.5837858409072281,-0.09630972078222236,1.629817843286368,4.222408158582211,5.995951175739087
ymlfiles\Case_489_H2_T11_dir90_heavelow_pitchlow_rolllow.yml,2,11.0,8.5271,90,low,low,low,1.0,1.0,100,300.0,150,200,0.4583290105531929,0.727751061486257,1.5281745340697703,-0.11681262315314922,0.6173807017740864,-0.03807949646836986,1.603023448395881,3.387536049706096,5.722013122144692
ymlfiles\Case_490_H2_T11_dir90_heavelinhigh_pitchlinhigh_rolllinhigh.yml,2,11.0,8.5271,90,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,0.4502995204123832,0.6757607596039064,1.4466474375463694,-0.11783297063620483,0.6184101079005413,-0.039287660650300954,1.5703865645468942,3.1901701484000182,5.412559712024005
ymlfiles\Case_491_H2_T11_dir90_heavequadhigh_pitchquadhigh_rollquadhigh.yml,2,11.0,8.5271,90,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,0.45648877924544096,0.7214924355062183,1.5149368603699347,-0.11715772295917926,0.6176022178495715,-0.038647934304268716,1.5955596169489934,3.3637988186875454,5.671548402918104
ymlfiles\Case_492_H2_T11_dir90_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,2,11.0,8.5271,90,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.45413336100034446,0.6959838352022465,1.4724337391612934,-0.1174756350153709,0.6179888377932873,-0.038897099485184466,1.5860828240920435,3.26645015151913,5.510128740493326
ymlfiles\Case_493_H2_T11_dir135_heavelow_pitchlow_rolllow.yml,2,11.0,8.5271,135,low,low,low,1.0,1.0,100,300.0,150,200,0.4613188374987051,1.0035202449251424,0.9450898598246026,-0.15381853389729266,0.6738767576687449,0.024866102841926772,1.5776938145920012,4.478205451234446,3.587163538378692
ymlfiles\Case_494_H2_T11_dir135_heavelinhigh_pitchlinhigh_rolllinhigh.yml,2,11.0,8.5271,135,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,0.45339311932002874,0.9561369863889948,0.8920808063582316,-0.15392240371181976,0.6746573371571236,0.024503688036630375,1.5468872455092226,4.296471061943868,3.3850408360302144
ymlfiles\Case_495_H2_T11_dir135_heavequadhigh_pitchquadhigh_rollquadhigh.yml,2,11.0,8.5271,135,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,0.4595191713398098,0.9972758494186688,0.9394161005797897,-0.15388993659442785,0.6740127340933684,0.024604848733092842,1.5706533170327934,4.454669027307025,3.5655163622884283
ymlfiles\Case_496_H2_T11_dir135_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,2,11.0,8.5271,135,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.4571776026498989,0.9732734882180845,0.90905682572786,-0.153877809450795,0.6742971647810054,0.02465914804128628,1.5613430891622593,4.362790196180754,3.4497457605563624
ymlfiles\Case_497_H2_T11_dir180_heavelow_pitchlow_rolllow.yml,2,11.0,8.5271,180,low,low,low,1.0,1.0,100,300.0,150,200,0.48268445093845386,2.1299011013534463,0.0002748502040482072,-0.15449880955659237,0.6400022984159826,-0.0023494588809112996,1.658741053221255,8.74259520758693,-0.0013037202716728073
ymlfiles\Case_498_H2_T11_dir180_heavelinhigh_pitchlinhigh_rolllinhigh.yml,2,11.0,8.5271,180,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,0.47383359999502705,2.014004900107809,0.00026592124921918594,-0.15446452033745378,0.6428728254260159,-0.0023517091423867196,1.6242085301172648,8.303808162410663,-0.001340852487822071
ymlfiles\Case_499_H2_T11_dir180_heavequadhigh_pitchquadhigh_rollquadhigh.yml,2,11.0,8.5271,180,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,0.4805522770586411,2.0951935213678943,0.0002769682554288611,-0.15448539617995724,0.6410742118419026,-0.002349518464806304,1.6507424272461404,8.611632168166112,-0.0012955643635593965
ymlfiles\Case_500_H2_T11_dir180_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,2,11.0,8.5271,180,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.4780071290191531,2.049545833911029,0.0002649683983648116,-0.15443993152582264,0.6419421348542221,-0.0023493987447104365,1.6407868972751947,8.437680013024165,-0.001341508828617144
ymlfiles\Case_501_H2_T12_dir0_heavelow_pitchlow_rolllow.yml,2,12.0,9.3023,0,low,low,low,1.0,1.0,100,300.0,150,200,0.4537079554349424,1.0033565833626017,0.0003762347545216593,-0.10356086973283246,0.552752308761537,-0.002307312108039145,1.591823796850471,4.358783281855469,-0.0008767845904264176
ymlfiles\Case_502_H2_T12_dir0_heavelinhigh_pitchlinhigh_rolllinhigh.yml,2,12.0,9.3023,0,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,0.44720851727793587,0.9657522707214207,0.0003350557820754468,-0.10423817910785516,0.5514973693662595,-0.0023109596921340922,1.5658542885966114,4.213357179304573,-0.0010361064335359465
ymlfiles\Case_503_H2_T12_dir0_heavequadhigh_pitchquadhigh_rollquadhigh.yml,2,12.0,9.3023,0,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,0.4524102590336944,0.9980357600171545,0.00035853020716809146,-0.10378775373040323,0.5526832183320105,-0.0023065812044293136,1.5866351945375963,4.337944911371443,-0.0009426237089828081
ymlfiles\Case_504_H2_T12_dir0_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,2,12.0,9.3023,0,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.4503757677663039,0.9794569170815554,0.0003189198895073627,-0.10395980453194624,0.5521457531671149,-0.002305731671726296,1.5785244231675104,4.266359599691499,-0.0010928752072883743
ymlfiles\Case_505_H2_T12_dir45_heavelow_pitchlow_rolllow.yml,2,12.0,9.3023,45,low,low,low,1.0,1.0,100,300.0,150,200,0.47326034184655735,0.892823291960555,1.5105771435252662,-0.11415799909179514,0.5852986710954611,-0.10238458554402015,1.6551097574647677,3.966461985096365,5.609900493928917
ymlfiles\Case_506_H2_T12_dir45_heavelinhigh_pitchlinhigh_rolllinhigh.yml,2,12.0,9.3023,45,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,0.46635000191837167,0.8425113192851701,1.427725612630179,-0.1142505211210312,0.5849263383402046,-0.10138593396810454,1.6276737544494366,3.7740099522626633,5.297290310822225
ymlfiles\Case_507_H2_T12_dir45_heavequadhigh_pitchquadhigh_rollquadhigh.yml,2,12.0,9.3023,45,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,0.47172396876567013,0.8863608708167443,1.4970006595380931,-0.11422327543825209,0.5852922980226799,-0.10224900153185344,1.6490675500242722,3.9419821227140757,5.558073790757885
ymlfiles\Case_508_H2_T12_dir45_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,2,12.0,9.3023,45,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.46967371110671496,0.8616963672936679,1.4535427353437689,-0.11424701843060397,0.5851756195288454,-0.1015731964106501,1.6406805138247036,3.8474070473112874,5.39442331913534
